article_id,source_id,source_item_key,source_entry_id,case_ids,title,canonical_url,language,published_date,content_type,discovery_status,selection_status,rights_review_id,rights_status,capture_status,boundary_status,pipeline_status,current_stage,last_run_id,machine_review_status,human_review_status,assigned_to,last_checked_at,notes
SRC0024-ART000156,SRC0024,卷中:處士往生類:高浩象,ENT000164,,高浩象,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:高浩象:f0d94651d530,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000157,SRC0024,卷中:處士往生類:徐六公,ENT000165,,徐六公,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:徐六公:2ccc097259d0,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000158,SRC0024,卷中:處士往生類:陸俊,ENT000166,,陸俊,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:陸俊:8ce5f0b34518,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000159,SRC0024,卷中:處士往生類:黃打鐵,ENT000167,,黃打鐵,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:黃打鐵:5c5e5db13204,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000160,SRC0024,卷中:處士往生類:蓮花太公,ENT000168,,蓮花太公,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:蓮花太公:6b7c334a7a83,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000161,SRC0024,卷中:處士往生類:華居士,ENT000169,,華居士,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:華居士:6c6eb415cb1a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000162,SRC0024,卷中:處士往生類:總論,ENT000170,,總論,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:處士往生類:總論:5bae36b382eb,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000163,SRC0024,卷中:尼僧往生類:尼大明,ENT000171,,尼大明,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:尼僧往生類:尼大明:fd5a033331ee,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000164,SRC0024,卷中:尼僧往生類:尼淨真,ENT000172,,尼淨真,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:尼僧往生類:尼淨真:735a7c338a12,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000165,SRC0024,卷中:尼僧往生類:尼悟性,ENT000173,,尼悟性,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:尼僧往生類:尼悟性:1b4af06dd5ed,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000166,SRC0024,卷中:尼僧往生類:尼能奉,ENT000174,,尼能奉,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:尼僧往生類:尼能奉:eee34904a347,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000167,SRC0024,卷中:尼僧往生類:尼法藏,ENT000175,,尼法藏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:尼僧往生類:尼法藏:6854d36c04a8,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000168,SRC0024,卷中:尼僧往生類:總論,ENT000176,,總論,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:尼僧往生類:總論:ff965e49a947,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000169,SRC0024,卷中:婦女往生類:隋皇后,ENT000177,,隋皇后,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:隋皇后:7831fc206954,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000170,SRC0024,卷中:婦女往生類:姚婆,ENT000178,,姚婆,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:姚婆:e51b4504ed6e,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000171,SRC0024,卷中:婦女往生類:溫靜文妻,ENT000179,,溫靜文妻,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:溫靜文妻:f91c461891dc,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000172,SRC0024,卷中:婦女往生類:胡長婆,ENT000180,,胡長婆,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:胡長婆:13d75f3b4590,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000173,SRC0024,卷中:婦女往生類:鄭氏,ENT000181,,鄭氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:鄭氏:0fcdcea587a7,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000174,SRC0024,卷中:婦女往生類:陳氏媼,ENT000182,,陳氏媼,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:陳氏媼:700697763693,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000175,SRC0024,卷中:婦女往生類:黃氏,ENT000183,,黃氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:黃氏:83c35de15b6a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000176,SRC0024,卷中:婦女往生類:王氏夫人,ENT000184,,王氏夫人,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:王氏夫人:11b38244a156,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000177,SRC0024,卷中:婦女往生類:馮氏夫人,ENT000185,,馮氏夫人,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:馮氏夫人:0f43155200cb,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000178,SRC0024,卷中:婦女往生類:王氏女,ENT000186,,王氏女,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:王氏女:3fb4d833f7a4,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000179,SRC0024,卷中:婦女往生類:周氏,ENT000187,,周氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:周氏:9fab4bc598a4,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000180,SRC0024,卷中:婦女往生類:周行婆,ENT000188,,周行婆,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:周行婆:a1618c058699,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000181,SRC0024,卷中:婦女往生類:陸氏宜人,ENT000189,,陸氏宜人,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:陸氏宜人:777f46d246b8,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000182,SRC0024,卷中:婦女往生類:龔氏,ENT000190,,龔氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:龔氏:70720c0f97d3,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000183,SRC0024,卷中:婦女往生類:朱氏,ENT000191,,朱氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:朱氏:293f083fb965,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000184,SRC0024,卷中:婦女往生類:項氏,ENT000192,,項氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:項氏:8c102c233c5f,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000185,SRC0024,卷中:婦女往生類:裴氏女,ENT000193,,裴氏女,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:裴氏女:ef1d29e986f0,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000186,SRC0024,卷中:婦女往生類:沈氏,ENT000194,,沈氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:沈氏:fad6ba18afbb,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000187,SRC0024,卷中:婦女往生類:孫氏,ENT000195,,孫氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:孫氏:668c649f59c1,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000188,SRC0024,卷中:婦女往生類:樓氏,ENT000196,,樓氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:樓氏:eb8d82adbb9e,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000189,SRC0024,卷中:婦女往生類:秦氏,ENT000197,,秦氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:秦氏:9ffa6478fbbd,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000190,SRC0024,卷中:婦女往生類:鍾婆,ENT000198,,鍾婆,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:鍾婆:274af8eedbea,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000191,SRC0024,卷中:婦女往生類:孫氏#191,ENT000199,,孫氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:孫氏:dc81fab8df31,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000192,SRC0024,卷中:婦女往生類:梁氏,ENT000200,,梁氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:梁氏:572517efca1b,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000193,SRC0024,卷中:婦女往生類:黃婆,ENT000201,,黃婆,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:黃婆:43c7679ad186,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000194,SRC0024,卷中:婦女往生類:陳氏,ENT000202,,陳氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:陳氏:7b1e6a70c235,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000195,SRC0024,卷中:婦女往生類:崔婆,ENT000203,,崔婆,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:崔婆:1c9567c96ac6,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000196,SRC0024,卷中:婦女往生類:吳氏女,ENT000204,,吳氏女,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:吳氏女:2f7c0761569e,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000197,SRC0024,卷中:婦女往生類:鄭氏#197,ENT000205,,鄭氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:鄭氏:3bf7eac13e11,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000198,SRC0024,卷中:婦女往生類:周婆,ENT000206,,周婆,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:周婆:43bdb7001f5c,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000199,SRC0024,卷中:婦女往生類:薛氏,ENT000207,,薛氏,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:薛氏:558ff79e667a,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
SRC0024-ART000200,SRC0024,卷中:婦女往生類:許氏婦,ENT000208,,許氏婦,https://cbetaonline.dila.edu.tw/zh/T51n2072#SRC0024:卷中:婦女往生類:許氏婦:cb431fc0bb85,zh-Hant,,book_entry,discovered,unreviewed,RR0006,open_license_verified,verified,script_extracted,not_started,,,not_reviewed,not_reviewed,,2026-09-25,
